Answer using only only word - globe or lemon and not nectarine. Which is more similar in meaning to nectarine?,globe
Answer using only only word - rubber ball or grapefruit and not billiard ball. Which is more similar in meaning to billiard ball?,rubber ball
Answer using only only word - grapefruit or bowling ball and not basketball. Which is more similar in meaning to basketball?,grapefruit
Answer using only only word - Granny Smith apple or yoga ball and not plum. Which is more similar in meaning to plum?,Apple
Answer using only only word - baseball or onion and not pumpkin. Which is more similar in meaning to pumpkin?,baseball
Answer using only only word - yoga ball or bowling ball and not softball. Which is more similar in meaning to softball?,Yoga ball
Answer using only only word - billiard ball or cherry and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,Cherry
Answer using only only word - medicine ball or onion and not watermelon. Which is more similar in meaning to watermelon?,Onion
Answer using only only word - cantaloupe or grapefruit and not lime. Which is more similar in meaning to lime?,Cantaloupe
Answer using only only word - blueberry or olive and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,Blueberry
Answer using only only word - softball or blueberry and not cherry. Which is more similar in meaning to cherry?,Blueberry
Answer using only only word - billiard ball or rubber ball and not super ball. Which is more similar in meaning to super ball?,Rubber ball
Answer using only only word - beach ball or marble and not pea. Which is more similar in meaning to pea?,Marble
Answer using only only word - brussel sprout or cantaloupe and not globe. Which is more similar in meaning to globe?,brussel sprout
Answer using only only word - basketball or marble and not tomato. Which is more similar in meaning to tomato?,Marble
Answer using only only word - Granny Smith apple or pea and not rubber ball. Which is more similar in meaning to rubber ball?,pea
Answer using only only word - baseball or nectarine and not crab apple. Which is more similar in meaning to crab apple?,"The word ""crab"" is more similar in meaning to ""baseball"" than ""nectarine."""
Answer using only only word - softball or hocky ball and not rubber ball. Which is more similar in meaning to rubber ball?,softball
Answer using only only word - tomato or super ball and not pumpkin. Which is more similar in meaning to pumpkin?,super ball
Answer using only only word - volleyball or blueberry and not croquet ball. Which is more similar in meaning to croquet ball?,volleyball
Answer using only only word - softball or golfball and not pumpkin. Which is more similar in meaning to pumpkin?,softball
Answer using only only word - hocky ball or brussel sprout and not pumpkin. Which is more similar in meaning to pumpkin?,Ball
Answer using only only word - pea or nectarine and not peach. Which is more similar in meaning to peach?,Nectarine
Answer using only only word - plum or rubber ball and not softball. Which is more similar in meaning to softball?,Ball
Answer using only only word - softball or bowling ball and not cantaloupe. Which is more similar in meaning to cantaloupe?,softball
Answer using only only word - watermelon or globe and not marble. Which is more similar in meaning to marble?,Watermelon is more similar in meaning to marble
Answer using only only word - medicine ball or yoga ball and not rubber ball. Which is more similar in meaning to rubber ball?,Medicine ball
Answer using only only word - marble or blueberry and not globe. Which is more similar in meaning to globe?,Marble
Answer using only only word - cantaloupe or baseball and not brussel sprout. Which is more similar in meaning to brussel sprout?,cantaloupe
Answer using only only word - croquet ball or nectarine and not pingpong ball. Which is more similar in meaning to pingpong ball?,croquet ball
Answer using only only word - watermelon or volleyball and not hocky ball. Which is more similar in meaning to hocky ball?,Volleyball
Answer using only only word - radish or lemon and not cantaloupe. Which is more similar in meaning to cantaloupe?,Radish
Answer using only only word - lime or croquet ball and not billiard ball. Which is more similar in meaning to billiard ball?,croquet ball
Answer using only only word - marble or croquet ball and not cherry. Which is more similar in meaning to cherry?,ball
Answer using only only word - marble or clementine and not super ball. Which is more similar in meaning to super ball?,clementine
Answer using only only word - orange or crab apple and not baseball. Which is more similar in meaning to baseball?,Crab apple
Answer using only only word - rubber ball or super ball and not lime. Which is more similar in meaning to lime?,super ball
Answer using only only word - marble or pingpong ball and not softball. Which is more similar in meaning to softball?,marble
Answer using only only word - globe or super ball and not softball. Which is more similar in meaning to softball?,ball
Answer using only only word - golfball or nectarine and not billiard ball. Which is more similar in meaning to billiard ball?,Golfball
Answer using only only word - rubber ball or baseball and not pea. Which is more similar in meaning to pea?,Baseball
Answer using only only word - onion or pea and not watermelon. Which is more similar in meaning to watermelon?,onion
Answer using only only word - peach or yoga ball and not pea. Which is more similar in meaning to pea?,yoga ball
Answer using only only word - marble or bowling ball and not radish. Which is more similar in meaning to radish?,bowling ball
Answer using only only word - brussel sprout or pea and not radish. Which is more similar in meaning to radish?,Pea
Answer using only only word - watermelon or globe and not pumpkin. Which is more similar in meaning to pumpkin?,Globe
Answer using only only word - medicine ball or super ball and not softball. Which is more similar in meaning to softball?,super ball
Answer using only only word - lemon or clementine and not grape. Which is more similar in meaning to grape?,Lemon
Answer using only only word - blueberry or bowling ball and not brussel sprout. Which is more similar in meaning to brussel sprout?,Blueberry
Answer using only only word - rubber ball or volleyball and not grapefruit. Which is more similar in meaning to grapefruit?,volleyball
Answer using only only word - brussel sprout or peach and not yoga ball. Which is more similar in meaning to yoga ball?,Ball
Answer using only only word - cherry or rubber ball and not crab apple. Which is more similar in meaning to crab apple?,Cherry
Answer using only only word - rubber ball or olive and not walnut. Which is more similar in meaning to walnut?,olive
Answer using only only word - medicine ball or globe and not pea. Which is more similar in meaning to pea?,medicine ball
Answer using only only word - squash ball or lime and not beach ball. Which is more similar in meaning to beach ball?,squash ball
Answer using only only word - plum or crab apple and not clementine. Which is more similar in meaning to clementine?,plum
Answer using only only word - watermelon or pea and not cantaloupe. Which is more similar in meaning to cantaloupe?,watermelon
Answer using only only word - MacIntosh apple or baseball and not rubber ball. Which is more similar in meaning to rubber ball?,baseball
Answer using only only word - basketball or kiwi and not walnut. Which is more similar in meaning to walnut?,kiwi
Answer using only only word - orange or yoga ball and not squash ball. Which is more similar in meaning to squash ball?,yoga ball
Answer using only only word - lime or walnut and not marble. Which is more similar in meaning to marble?,Lime is more similar in meaning to marble
Answer using only only word - orange or softball and not pumpkin. Which is more similar in meaning to pumpkin?,Orange
Answer using only only word - lime or clementine and not brussel sprout. Which is more similar in meaning to brussel sprout?,clementine
Answer using only only word - basketball or grape and not lemon. Which is more similar in meaning to lemon?,Grape
Answer using only only word - Granny Smith apple or brussel sprout and not baseball. Which is more similar in meaning to baseball?,apple
Answer using only only word - bowling ball or Granny Smith apple and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,Granny Smith apple
Answer using only only word - nectarine or basketball and not blueberry. Which is more similar in meaning to blueberry?,Nectarine
Answer using only only word - pumpkin or rubber ball and not wiffle ball. Which is more similar in meaning to wiffle ball?,Pumpkin
Answer using only only word - billiard ball or kiwi and not baseball. Which is more similar in meaning to baseball?,kiwi
Answer using only only word - peach or croquet ball and not orange. Which is more similar in meaning to orange?,peach
Answer using only only word - basketball or billiard ball and not clementine. Which is more similar in meaning to clementine?,Basketball
Answer using only only word - pumpkin or super ball and not orange. Which is more similar in meaning to orange?,Pumpkin
Answer using only only word - golfball or cantaloupe and not globe. Which is more similar in meaning to globe?,golfball
Answer using only only word - pumpkin or yoga ball and not orange. Which is more similar in meaning to orange?,pumpkin
Answer using only only word - crab apple or grapefruit and not globe. Which is more similar in meaning to globe?,Crab apple
Answer using only only word - olive or soccer ball and not marble. Which is more similar in meaning to marble?,olive
Answer using only only word - brussel sprout or grapefruit and not softball. Which is more similar in meaning to softball?,grapefruit
Answer using only only word - Granny Smith apple or baseball and not volleyball. Which is more similar in meaning to volleyball?,baseball
Answer using only only word - orange or radish and not rubber ball. Which is more similar in meaning to rubber ball?,None
Answer using only only word - orange or grapefruit and not grape. Which is more similar in meaning to grape?,orange
Answer using only only word - globe or soccer ball and not tomato. Which is more similar in meaning to tomato?,globe
Answer using only only word - squash ball or cantaloupe and not peach. Which is more similar in meaning to peach?,Cantaloupe
Answer using only only word - grape or baseball and not walnut. Which is more similar in meaning to walnut?,grape
Answer using only only word - peach or olive and not cherry. Which is more similar in meaning to cherry?,"Their definitions are quite different, but if you had to choose one, peach would be more similar in meaning to cherry"
Answer using only only word - soccer ball or softball and not brussel sprout. Which is more similar in meaning to brussel sprout?,Soccer ball
Answer using only only word - peach or grape and not onion. Which is more similar in meaning to onion?,grape
Answer using only only word - walnut or basketball and not plum. Which is more similar in meaning to plum?,walnut
Answer using only only word - yoga ball or cherry and not globe. Which is more similar in meaning to globe?,Ball
Answer using only only word - wiffle ball or croquet ball and not lime. Which is more similar in meaning to lime?,Croquet ball
Answer using only only word - lime or Granny Smith apple and not plum. Which is more similar in meaning to plum?,Lime
Answer using only only word - tennis ball or onion and not grape. Which is more similar in meaning to grape?,onion
Answer using only only word - basketball or MacIntosh apple and not croquet ball. Which is more similar in meaning to croquet ball?,basketball
Answer using only only word - baseball or plum and not kiwi. Which is more similar in meaning to kiwi?,plum
Answer using only only word - kiwi or radish and not pingpong ball. Which is more similar in meaning to pingpong ball?,Kiwi
Answer using only only word - crab apple or onion and not nectarine. Which is more similar in meaning to nectarine?,Apple
Answer using only only word - tomato or hocky ball and not radish. Which is more similar in meaning to radish?,Tomato
Answer using only only word - onion or globe and not lime. Which is more similar in meaning to lime?,onion
Answer using only only word - pingpong ball or medicine ball and not radish. Which is more similar in meaning to radish?,Pingpong ball
Answer using only only word - wiffle ball or volleyball and not billiard ball. Which is more similar in meaning to billiard ball?,Volleyball
Answer using only only word - medicine ball or lemon and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,lemon
Answer using only only word - onion or yoga ball and not medicine ball. Which is more similar in meaning to medicine ball?,yoga ball
Answer using only only word - billiard ball or watermelon and not olive. Which is more similar in meaning to olive?,Watermelon
Answer using only only word - onion or beach ball and not squash ball. Which is more similar in meaning to squash ball?,Onion
Answer using only only word - billiard ball or Granny Smith apple and not kiwi. Which is more similar in meaning to kiwi?,Granny Smith apple
Answer using only only word - lemon or crab apple and not beach ball. Which is more similar in meaning to beach ball?,Lemon
Answer using only only word - wiffle ball or walnut and not billiard ball. Which is more similar in meaning to billiard ball?,walnut
Answer using only only word - pea or crab apple and not blueberry. Which is more similar in meaning to blueberry?,Pea
Answer using only only word - bowling ball or tennis ball and not pea. Which is more similar in meaning to pea?,Bowling ball
Answer using only only word - nectarine or soccer ball and not squash ball. Which is more similar in meaning to squash ball?,nectarine
Answer using only only word - pumpkin or tennis ball and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,pumpkin
Answer using only only word - billiard ball or grape and not clementine. Which is more similar in meaning to clementine?,grape
Answer using only only word - lime or soccer ball and not baseball. Which is more similar in meaning to baseball?,lime
Answer using only only word - basketball or baseball and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,Basketball
Answer using only only word - tennis ball or softball and not brussel sprout. Which is more similar in meaning to brussel sprout?,Tennis ball
Answer using only only word - peach or kiwi and not squash ball. Which is more similar in meaning to squash ball?,Kiwi
Answer using only only word - orange or Granny Smith apple and not golfball. Which is more similar in meaning to golfball?,Orange
Answer using only only word - billiard ball or lime and not soccer ball. Which is more similar in meaning to soccer ball?,Lime
Answer using only only word - olive or tomato and not grape. Which is more similar in meaning to grape?,olive
Answer using only only word - volleyball or blueberry and not wiffle ball. Which is more similar in meaning to wiffle ball?,volleyball
Answer using only only word - yoga ball or basketball and not super ball. Which is more similar in meaning to super ball?,basketball
Answer using only only word - radish or pumpkin and not tomato. Which is more similar in meaning to tomato?,pumpkin
Answer using only only word - medicine ball or pumpkin and not orange. Which is more similar in meaning to orange?,pumpkin
Answer using only only word - croquet ball or peach and not pingpong ball. Which is more similar in meaning to pingpong ball?,peach
Answer using only only word - pumpkin or peach and not tennis ball. Which is more similar in meaning to tennis ball?,pumpkin
Answer using only only word - basketball or globe and not volleyball. Which is more similar in meaning to volleyball?,Basketball
Answer using only only word - grapefruit or cantaloupe and not medicine ball. Which is more similar in meaning to medicine ball?,Cantaloupe
Answer using only only word - orange or tennis ball and not wiffle ball. Which is more similar in meaning to wiffle ball?,Tennis ball
Answer using only only word - marble or orange and not cherry. Which is more similar in meaning to cherry?,Marble
Answer using only only word - grapefruit or brussel sprout and not crab apple. Which is more similar in meaning to crab apple?,grapefruit
Answer using only only word - basketball or globe and not pea. Which is more similar in meaning to pea?,basketball
Answer using only only word - pea or clementine and not medicine ball. Which is more similar in meaning to medicine ball?,Clementine
Answer using only only word - lime or nectarine and not golfball. Which is more similar in meaning to golfball?,Nectarine
Answer using only only word - lemon or cantaloupe and not pingpong ball. Which is more similar in meaning to pingpong ball?,Lemon
Answer using only only word - yoga ball or beach ball and not grape. Which is more similar in meaning to grape?,Ball
Answer using only only word - super ball or grape and not pea. Which is more similar in meaning to pea?,Grape
Answer using only only word - golfball or rubber ball and not grapefruit. Which is more similar in meaning to grapefruit?,rubber ball
Answer using only only word - cantaloupe or volleyball and not croquet ball. Which is more similar in meaning to croquet ball?,volleyball
Answer using only only word - cherry or basketball and not rubber ball. Which is more similar in meaning to rubber ball?,Basketball
Answer using only only word - plum or croquet ball and not cantaloupe. Which is more similar in meaning to cantaloupe?,plum
Answer using only only word - pea or lime and not radish. Which is more similar in meaning to radish?,Pea
Answer using only only word - globe or softball and not soccer ball. Which is more similar in meaning to soccer ball?,globe
Answer using only only word - volleyball or super ball and not billiard ball. Which is more similar in meaning to billiard ball?,Volleyball
Answer using only only word - squash ball or cherry and not kiwi. Which is more similar in meaning to kiwi?,Cherry
Answer using only only word - rubber ball or MacIntosh apple and not hocky ball. Which is more similar in meaning to hocky ball?,Rubber ball
Answer using only only word - grapefruit or soccer ball and not lemon. Which is more similar in meaning to lemon?,grapefruit
Answer using only only word - MacIntosh apple or nectarine and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,MacIntosh
Answer using only only word - grape or pea and not wiffle ball. Which is more similar in meaning to wiffle ball?,grape
Answer using only only word - golfball or olive and not globe. Which is more similar in meaning to globe?,golfball
Answer using only only word - radish or orange and not plum. Which is more similar in meaning to plum?,radish
Answer using only only word - rubber ball or lemon and not grape. Which is more similar in meaning to grape?,Lemon
Answer using only only word - tomato or marble and not bowling ball. Which is more similar in meaning to bowling ball?,Marble
Answer using only only word - Granny Smith apple or hocky ball and not kiwi. Which is more similar in meaning to kiwi?,Apple
Answer using only only word - tennis ball or blueberry and not radish. Which is more similar in meaning to radish?,Blueberry
Answer using only only word - brussel sprout or basketball and not volleyball. Which is more similar in meaning to volleyball?,basketball
Answer using only only word - lime or tomato and not soccer ball. Which is more similar in meaning to soccer ball?,Lime
Answer using only only word - brussel sprout or clementine and not plum. Which is more similar in meaning to plum?,Clementine
Answer using only only word - nectarine or MacIntosh apple and not pea. Which is more similar in meaning to pea?,"Both words are used to describe fruits that are small and round with a smooth exterior, but a nectarine is more closely related to a peach while a MacIntosh apple is more closely related to a crabapple"
Answer using only only word - lemon or blueberry and not rubber ball. Which is more similar in meaning to rubber ball?,lemon
Answer using only only word - tennis ball or cantaloupe and not cherry. Which is more similar in meaning to cherry?,Cantaloupe
Answer using only only word - tomato or clementine and not radish. Which is more similar in meaning to radish?,clementine
Answer using only only word - rubber ball or blueberry and not hocky ball. Which is more similar in meaning to hocky ball?,Rubber ball
Answer using only only word - grapefruit or croquet ball and not yoga ball. Which is more similar in meaning to yoga ball?,grapefruit
Answer using only only word - cherry or radish and not globe. Which is more similar in meaning to globe?,Cherry
Answer using only only word - olive or nectarine and not plum. Which is more similar in meaning to plum?,Nectarine
Answer using only only word - super ball or lime and not lemon. Which is more similar in meaning to lemon?,Lime
Answer using only only word - golfball or softball and not volleyball. Which is more similar in meaning to volleyball?,softball
Answer using only only word - MacIntosh apple or softball and not cantaloupe. Which is more similar in meaning to cantaloupe?,MacIntosh apple
Answer using only only word - globe or medicine ball and not nectarine. Which is more similar in meaning to nectarine?,Globe
Answer using only only word - MacIntosh apple or plum and not kiwi. Which is more similar in meaning to kiwi?,plum
Answer using only only word - soccer ball or grape and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,grape
Answer using only only word - radish or walnut and not beach ball. Which is more similar in meaning to beach ball?,Radish
Answer using only only word - pumpkin or globe and not lemon. Which is more similar in meaning to lemon?,Pumpkin
Answer using only only word - lime or onion and not plum. Which is more similar in meaning to plum?,lime
Answer using only only word - bowling ball or cherry and not pea. Which is more similar in meaning to pea?,Cherry
Answer using only only word - radish or pingpong ball and not marble. Which is more similar in meaning to marble?,Radish
Answer using only only word - wiffle ball or grape and not medicine ball. Which is more similar in meaning to medicine ball?,grape
Answer using only only word - lime or MacIntosh apple and not squash ball. Which is more similar in meaning to squash ball?,MacIntosh apple
Answer using only only word - kiwi or billiard ball and not clementine. Which is more similar in meaning to clementine?,Kiwi
Answer using only only word - clementine or brussel sprout and not grapefruit. Which is more similar in meaning to grapefruit?,Clementine
Answer using only only word - onion or nectarine and not walnut. Which is more similar in meaning to walnut?,Onion
Answer using only only word - cantaloupe or squash ball and not marble. Which is more similar in meaning to marble?,Cantaloupe
Answer using only only word - cherry or hocky ball and not peach. Which is more similar in meaning to peach?,cherry
Answer using only only word - Granny Smith apple or beach ball and not basketball. Which is more similar in meaning to basketball?,beach ball
Answer using only only word - brussel sprout or plum and not pumpkin. Which is more similar in meaning to pumpkin?,brussel sprout
Answer using only only word - tennis ball or pingpong ball and not tomato. Which is more similar in meaning to tomato?,Pingpong ball
Answer using only only word - olive or peach and not cantaloupe. Which is more similar in meaning to cantaloupe?,peach
Answer using only only word - hocky ball or pea and not billiard ball. Which is more similar in meaning to billiard ball?,Pea
Answer using only only word - orange or lime and not pea. Which is more similar in meaning to pea?,Orange
Answer using only only word - pumpkin or softball and not tennis ball. Which is more similar in meaning to tennis ball?,softball
Answer using only only word - blueberry or peach and not plum. Which is more similar in meaning to plum?,peach
Answer using only only word - crab apple or cantaloupe and not basketball. Which is more similar in meaning to basketball?,Crab apple
Answer using only only word - pumpkin or cherry and not squash ball. Which is more similar in meaning to squash ball?,pumpkin
Answer using only only word - olive or nectarine and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,olive
Answer using only only word - squash ball or MacIntosh apple and not grapefruit. Which is more similar in meaning to grapefruit?,MacIntosh apple
Answer using only only word - pea or croquet ball and not blueberry. Which is more similar in meaning to blueberry?,Pea
Answer using only only word - cherry or watermelon and not tomato. Which is more similar in meaning to tomato?,Cherry
Answer using only only word - blueberry or yoga ball and not medicine ball. Which is more similar in meaning to medicine ball?,yoga ball
Answer using only only word - peach or golfball and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,peach
Answer using only only word - wiffle ball or kiwi and not grapefruit. Which is more similar in meaning to grapefruit?,Kiwi
Answer using only only word - squash ball or lime and not tomato. Which is more similar in meaning to tomato?,lyrical
Answer using only only word - Granny Smith apple or pea and not peach. Which is more similar in meaning to peach?,Apple
Answer using only only word - billiard ball or brussel sprout and not pumpkin. Which is more similar in meaning to pumpkin?,Brussel sprout
Answer using only only word - tomato or marble and not grapefruit. Which is more similar in meaning to grapefruit?,Marble
Answer using only only word - onion or blueberry and not orange. Which is more similar in meaning to orange?,Blueberry
Answer using only only word - pea or olive and not orange. Which is more similar in meaning to orange?,pea
Answer using only only word - crab apple or Granny Smith apple and not squash ball. Which is more similar in meaning to squash ball?,crab apple
Answer using only only word - softball or blueberry and not cantaloupe. Which is more similar in meaning to cantaloupe?,Blueberry
Answer using only only word - walnut or watermelon and not blueberry. Which is more similar in meaning to blueberry?,Walnut
Answer using only only word - plum or nectarine and not golfball. Which is more similar in meaning to golfball?,plum
Answer using only only word - softball or tennis ball and not medicine ball. Which is more similar in meaning to medicine ball?,softball
Answer using only only word - nectarine or brussel sprout and not globe. Which is more similar in meaning to globe?,nectarine
Answer using only only word - olive or croquet ball and not grapefruit. Which is more similar in meaning to grapefruit?,olive
Answer using only only word - beach ball or super ball and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,beach ball
Answer using only only word - blueberry or volleyball and not yoga ball. Which is more similar in meaning to yoga ball?,Volleyball
Answer using only only word - marble or baseball and not wiffle ball. Which is more similar in meaning to wiffle ball?,baseball
Answer using only only word - watermelon or medicine ball and not cantaloupe. Which is more similar in meaning to cantaloupe?,"The word ""watermelon"" is more similar in meaning to ""cantaloupe."""
Answer using only only word - beach ball or grapefruit and not nectarine. Which is more similar in meaning to nectarine?,Beach ball
Answer using only only word - Granny Smith apple or medicine ball and not grape. Which is more similar in meaning to grape?,apple
Answer using only only word - tennis ball or watermelon and not walnut. Which is more similar in meaning to walnut?,Watermelon
Answer using only only word - grapefruit or onion and not olive. Which is more similar in meaning to olive?,grapefruit
Answer using only only word - wiffle ball or rubber ball and not golfball. Which is more similar in meaning to golfball?,rubber ball
Answer using only only word - pea or volleyball and not croquet ball. Which is more similar in meaning to croquet ball?,volleyball
Answer using only only word - hocky ball or cantaloupe and not orange. Which is more similar in meaning to orange?,Cantaloupe
Answer using only only word - kiwi or rubber ball and not softball. Which is more similar in meaning to softball?,Kiwi
Answer using only only word - basketball or pumpkin and not squash ball. Which is more similar in meaning to squash ball?,pumpkin
Answer using only only word - basketball or billiard ball and not cantaloupe. Which is more similar in meaning to cantaloupe?,Basketball
Answer using only only word - Granny Smith apple or volleyball and not watermelon. Which is more similar in meaning to watermelon?,Volleyball
Answer using only only word - hocky ball or bowling ball and not pea. Which is more similar in meaning to pea?,Bowling Ball
Answer using only only word - Granny Smith apple or baseball and not rubber ball. Which is more similar in meaning to rubber ball?,baseball
Answer using only only word - cherry or marble and not soccer ball. Which is more similar in meaning to soccer ball?,marble
Answer using only only word - lime or walnut and not beach ball. Which is more similar in meaning to beach ball?,lime
Answer using only only word - lemon or billiard ball and not olive. Which is more similar in meaning to olive?,Lemon
Answer using only only word - marble or rubber ball and not yoga ball. Which is more similar in meaning to yoga ball?,Ball
Answer using only only word - lemon or blueberry and not pumpkin. Which is more similar in meaning to pumpkin?,Lemon
Answer using only only word - medicine ball or lime and not olive. Which is more similar in meaning to olive?,Lime
Answer using only only word - MacIntosh apple or nectarine and not walnut. Which is more similar in meaning to walnut?,MacIntosh apple
Answer using only only word - super ball or hocky ball and not peach. Which is more similar in meaning to peach?,super ball
Answer using only only word - clementine or MacIntosh apple and not crab apple. Which is more similar in meaning to crab apple?,clementine
Answer using only only word - basketball or croquet ball and not bowling ball. Which is more similar in meaning to bowling ball?,Basketball
Answer using only only word - MacIntosh apple or basketball and not squash ball. Which is more similar in meaning to squash ball?,Basketball
Answer using only only word - cherry or Granny Smith apple and not onion. Which is more similar in meaning to onion?,Cherry
Answer using only only word - beach ball or lime and not baseball. Which is more similar in meaning to baseball?,beach ball
Answer using only only word - pumpkin or volleyball and not walnut. Which is more similar in meaning to walnut?,Pumpkin
Answer using only only word - plum or soccer ball and not grapefruit. Which is more similar in meaning to grapefruit?,plum
Answer using only only word - globe or basketball and not peach. Which is more similar in meaning to peach?,Fruit
Answer using only only word - tomato or Granny Smith apple and not walnut. Which is more similar in meaning to walnut?,tomato
Answer using only only word - blueberry or brussel sprout and not medicine ball. Which is more similar in meaning to medicine ball?,Blueberry
Answer using only only word - super ball or baseball and not olive. Which is more similar in meaning to olive?,Super ball
Answer using only only word - nectarine or peach and not marble. Which is more similar in meaning to marble?,peach
Answer using only only word - onion or blueberry and not basketball. Which is more similar in meaning to basketball?,onion
Answer using only only word - marble or billiard ball and not brussel sprout. Which is more similar in meaning to brussel sprout?,Marble
Answer using only only word - wiffle ball or softball and not kiwi. Which is more similar in meaning to kiwi?,Ball
Answer using only only word - peach or croquet ball and not bowling ball. Which is more similar in meaning to bowling ball?,Peach
Answer using only only word - globe or peach and not pingpong ball. Which is more similar in meaning to pingpong ball?,Peach
Answer using only only word - grape or pea and not tennis ball. Which is more similar in meaning to tennis ball?,Grape
Answer using only only word - blueberry or pea and not yoga ball. Which is more similar in meaning to yoga ball?,round
Answer using only only word - tennis ball or croquet ball and not cherry. Which is more similar in meaning to cherry?,Tennis ball
Answer using only only word - golfball or basketball and not volleyball. Which is more similar in meaning to volleyball?,Basketball
Answer using only only word - croquet ball or orange and not medicine ball. Which is more similar in meaning to medicine ball?,Croquet ball
Answer using only only word - peach or tomato and not clementine. Which is more similar in meaning to clementine?,peach
Answer using only only word - walnut or pingpong ball and not onion. Which is more similar in meaning to onion?,walnut
Answer using only only word - golfball or beach ball and not basketball. Which is more similar in meaning to basketball?,beach ball
Answer using only only word - MacIntosh apple or tomato and not grapefruit. Which is more similar in meaning to grapefruit?,Apple
Answer using only only word - billiard ball or crab apple and not cherry. Which is more similar in meaning to cherry?,billiard ball
Answer using only only word - soccer ball or blueberry and not kiwi. Which is more similar in meaning to kiwi?,Blueberry
Answer using only only word - nectarine or crab apple and not lemon. Which is more similar in meaning to lemon?,Nectarine
Answer using only only word - rubber ball or basketball and not radish. Which is more similar in meaning to radish?,rubber ball
Answer using only only word - rubber ball or billiard ball and not pumpkin. Which is more similar in meaning to pumpkin?,Ball
Answer using only only word - walnut or peach and not kiwi. Which is more similar in meaning to kiwi?,walnut
Answer using only only word - MacIntosh apple or radish and not peach. Which is more similar in meaning to peach?,Radish
Answer using only only word - nectarine or baseball and not lemon. Which is more similar in meaning to lemon?,Nectarine
Answer using only only word - pingpong ball or wiffle ball and not pea. Which is more similar in meaning to pea?,wiffle ball
Answer using only only word - tennis ball or squash ball and not globe. Which is more similar in meaning to globe?,tennis ball
Answer using only only word - softball or squash ball and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,Softball
Answer using only only word - beach ball or hocky ball and not lime. Which is more similar in meaning to lime?,Beach ball
Answer using only only word - orange or plum and not pea. Which is more similar in meaning to pea?,Orange
Answer using only only word - hocky ball or bowling ball and not billiard ball. Which is more similar in meaning to billiard ball?,bowling ball
Answer using only only word - grapefruit or walnut and not radish. Which is more similar in meaning to radish?,grapefruit
Answer using only only word - plum or nectarine and not pumpkin. Which is more similar in meaning to pumpkin?,Plum
Answer using only only word - nectarine or super ball and not basketball. Which is more similar in meaning to basketball?,Super ball
Answer using only only word - volleyball or onion and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,onion
Answer using only only word - billiard ball or globe and not orange. Which is more similar in meaning to orange?,globe
Answer using only only word - cantaloupe or onion and not tomato. Which is more similar in meaning to tomato?,Cantaloupe
Answer using only only word - clementine or radish and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,Clementine
Answer using only only word - super ball or tomato and not volleyball. Which is more similar in meaning to volleyball?,Ball
Answer using only only word - squash ball or pumpkin and not volleyball. Which is more similar in meaning to volleyball?,Ball
Answer using only only word - baseball or globe and not softball. Which is more similar in meaning to softball?,baseball
Answer using only only word - pea or olive and not volleyball. Which is more similar in meaning to volleyball?,Olive
Answer using only only word - baseball or volleyball and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,Baseball
Answer using only only word - grapefruit or lime and not soccer ball. Which is more similar in meaning to soccer ball?,grapefruit
Answer using only only word - super ball or onion and not soccer ball. Which is more similar in meaning to soccer ball?,super ball
Answer using only only word - yoga ball or tennis ball and not lemon. Which is more similar in meaning to lemon?,yoga ball
Answer using only only word - brussel sprout or nectarine and not radish. Which is more similar in meaning to radish?,brussel sprout
Answer using only only word - medicine ball or pumpkin and not radish. Which is more similar in meaning to radish?,Pumpkin
Answer using only only word - billiard ball or onion and not softball. Which is more similar in meaning to softball?,billiard ball
Answer using only only word - super ball or cantaloupe and not volleyball. Which is more similar in meaning to volleyball?,Super ball
Answer using only only word - globe or cherry and not croquet ball. Which is more similar in meaning to croquet ball?,cherry
Answer using only only word - super ball or pea and not bowling ball. Which is more similar in meaning to bowling ball?,pea
Answer using only only word - soccer ball or pumpkin and not globe. Which is more similar in meaning to globe?,Soccer ball
Answer using only only word - bowling ball or yoga ball and not cherry. Which is more similar in meaning to cherry?,Bowl
Answer using only only word - wiffle ball or lime and not volleyball. Which is more similar in meaning to volleyball?,Wiffle ball
Answer using only only word - lemon or crab apple and not walnut. Which is more similar in meaning to walnut?,Lemon
Answer using only only word - golfball or radish and not grape. Which is more similar in meaning to grape?,golfball
Answer using only only word - blueberry or rubber ball and not volleyball. Which is more similar in meaning to volleyball?,Blueberry
Answer using only only word - lime or rubber ball and not croquet ball. Which is more similar in meaning to croquet ball?,One cannot answer this question without more information
