"Generate an English prompt that check if ""has a rounded triangular frame"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] have a rounded triangular frame?"
"Generate an English prompt that check if ""rug"" is true for an object. Use [placeholder] to represent the object",Is the [placeholder] a rug?
"Generate an English prompt that check if ""wine in chalice sits on"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have wine in a chalice sitting on it?
"Generate an English prompt that check if ""is a koolaid flavor"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a koolaid flavor?
"Generate an English prompt that check if ""looks like a cluster of small balls"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] looks like a cluster of small balls?
"Generate an English prompt that check if ""can be an engraving plate"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] suitable to be an engraving plate?"
"Generate an English prompt that check if ""may be used to apply adhesive"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] may be used to apply adhesive?"
"Generate an English prompt that check if ""metal clang"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] make a metal clang when it hits the ground?
"Generate an English prompt that check if ""is collected"" is true for an object. Use [placeholder] to represent the object",Have you collected [placeholder]?
"Generate an English prompt that check if ""may contain chocolate"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] contain chocolate?"
"Generate an English prompt that check if ""can be part of a sub sandwich"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] able to be part of a sub sandwich?"
"Generate an English prompt that check if ""is used as a meat substitute"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] used as a meat substitute?"
"Generate an English prompt that check if ""no separated fingers"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have no separated fingers?
"Generate an English prompt that check if ""is used to make bread"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] used to make bread?
"Generate an English prompt that check if ""can be eaten in desserts"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] something that can be eaten in desserts?"
"Generate an English prompt that check if ""pour oil"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] need to be poured oil?
"Generate an English prompt that check if ""wary"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] wary?
"Generate an English prompt that check if ""used to inform"" is true for an object. Use [placeholder] to represent the object",Do [placeholder] used to inform?
"Generate an English prompt that check if ""the band was named after the airship"" is true for an object. Use [placeholder] to represent the object",Is it true that [placeholder] was named after the airship?
"Generate an English prompt that check if ""is found on oak trees"" is true for an object. Use [placeholder] to represent the object",Do oak trees typically have [placeholder]?
"Generate an English prompt that check if ""weighs less than an adult"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] lighter than an adult?"
"Generate an English prompt that check if ""aromatic"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] aromatic?
"Generate an English prompt that check if ""eaten at baseball games"" is true for an object. Use [placeholder] to represent the object",Have you ever eaten [placeholder] at a baseball game?
"Generate an English prompt that check if ""different shapes"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] composed of different shapes?
"Generate an English prompt that check if ""can be folded up flat"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] able to be folded up flat?"
"Generate an English prompt that check if ""is a bulbous root"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] a bulbous root?"
"Generate an English prompt that check if ""is used for feeding infants"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] used for feeding infants?
"Generate an English prompt that check if ""looks like colored cricket"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] look like a colored cricket?
"Generate an English prompt that check if ""author's name"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] written by author's name?
"Generate an English prompt that check if ""is oviporous"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] oviporous?"
"Generate an English prompt that check if ""has a toy store"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have a toy store?
"Generate an English prompt that check if ""standard type is manually operated"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] manually operated or does it use a standard type?
"Generate an English prompt that check if ""field"" is true for an object. Use [placeholder] to represent the object",Is the [placeholder] field true?
"Generate an English prompt that check if ""used in smoothies"" is true for an object. Use [placeholder] to represent the object","

Do [placeholder] work well when used in smoothies?"
"Generate an English prompt that check if ""is born with a uterus"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] born with a uterus?
"Generate an English prompt that check if ""bran"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a type of bran?
"Generate an English prompt that check if ""can be wool"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] made of wool?"
"Generate an English prompt that check if ""can have crumb top crust"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have a crumb top crust?
"Generate an English prompt that check if ""escalators"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] an escalator?
"Generate an English prompt that check if ""chips"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have chips?
"Generate an English prompt that check if ""used to have sex on"" is true for an object. Use [placeholder] to represent the object","

Do you [placeholder] used to have sex on?"
"Generate an English prompt that check if ""can be boston baked beans"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] able to be Boston baked beans?"
"Generate an English prompt that check if ""found in africa"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] found in Africa?
"Generate an English prompt that check if ""says 'in god we trust'"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] say 'In God We Trust'?
"Generate an English prompt that check if ""sounds grating"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] sound grating?
"Generate an English prompt that check if ""risky"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] risky?
"Generate an English prompt that check if ""may be served in soup"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] suitable to be served in soup?"
"Generate an English prompt that check if ""cause rainbows in the mist"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] cause rainbows in the mist?
"Generate an English prompt that check if ""can be carried in one hand"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] light enough to be carried in one hand?"
"Generate an English prompt that check if ""wet"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] wet?
"Generate an English prompt that check if ""may be trifold"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] able to be trifold?"
"Generate an English prompt that check if ""may be ""push-up"""" is true for an object. Use [placeholder] to represent the object",Is [placeholder] capable of doing a push-up?
"Generate an English prompt that check if ""accompanies a piano"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] accompany a piano?"
"Generate an English prompt that check if ""lives for less than a year to centuries"" is true for an object. Use [placeholder] to represent the object",Is it true that [placeholder] lives for less than a year to centuries?
"Generate an English prompt that check if ""picked green"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] picked green?
"Generate an English prompt that check if ""has bumper"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have a bumper?
"Generate an English prompt that check if ""can be used to keep time"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] able to be used to keep time?"
"Generate an English prompt that check if ""tangy"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] tangy?
"Generate an English prompt that check if ""makes a rustling sound in field"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] make a rustling sound in a field?
"Generate an English prompt that check if ""has a long blade"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have a long blade?
"Generate an English prompt that check if ""with pictures"" is true for an object. Use [placeholder] to represent the object",Do you have [placeholder] with pictures?
"Generate an English prompt that check if ""is part of italian cuisine"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] part of Italian cuisine?
"Generate an English prompt that check if ""blow into reed"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] make a sound when you blow into it like a reed?
"Generate an English prompt that check if ""may have raised designs"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] may have raised designs?
"Generate an English prompt that check if ""is displayed in vase"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] displayed in a vase?
"Generate an English prompt that check if ""hair"" is true for an object. Use [placeholder] to represent the object",Is [placeholder]'s hair true?
"Generate an English prompt that check if ""sands gradually drops"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have sands gradually dropping from it?
"Generate an English prompt that check if ""is brown and white"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] brown and white?"
"Generate an English prompt that check if ""may not be maintained"" is true for an object. Use [placeholder] to represent the object","Is [placeholder] being maintained? If not, it may not be maintained"
"Generate an English prompt that check if ""has a shell that turns red after boiling"" is true for an object. Use [placeholder] to represent the object","

Is it true that [placeholder] has a shell that turns red after boiling?"
"Generate an English prompt that check if ""can teach a child"" is true for an object. Use [placeholder] to represent the object",Is it true that [placeholder] can teach a child?
"Generate an English prompt that check if ""may be extra large, for carving roasts"" is true for an object. Use [placeholder] to represent the object","Is [placeholder] extra large, for carving roasts?"
"Generate an English prompt that check if ""has a flapper"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] have a flapper?"
"Generate an English prompt that check if ""brake light"" is true for an object. Use [placeholder] to represent the object",Is the [placeholder]'s brake light working?
"Generate an English prompt that check if ""gum"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] chewing gum?
"Generate an English prompt that check if ""spends a lot of time in the water"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] spend a lot of time in the water?
"Generate an English prompt that check if ""2-legged with pointy beak; has varying colors of feathers"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a 2-legged creature with a pointy beak and varying colors of feathers?
"Generate an English prompt that check if ""has a vertical backrest"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] have a vertical backrest?"
"Generate an English prompt that check if ""pointed end of pencil"" is true for an object. Use [placeholder] to represent the object",Is the [placeholder] pointed at the end like a pencil?
"Generate an English prompt that check if ""flips pancakes"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] flip pancakes?
"Generate an English prompt that check if ""prized horns"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have prized horns?
"Generate an English prompt that check if ""is a utensil"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a utensil?
"Generate an English prompt that check if ""has beautiful eyes"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have beautiful eyes?
"Generate an English prompt that check if ""is sold fresh and sliced"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] sold fresh and sliced?"
"Generate an English prompt that check if ""costs money to fix"" is true for an object. Use [placeholder] to represent the object",Do [placeholder] costs money to fix?
"Generate an English prompt that check if ""small plant"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a small plant?
"Generate an English prompt that check if ""like a pipe wrench"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] work like a pipe wrench?
"Generate an English prompt that check if ""is an audio device"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] an audio device?
"Generate an English prompt that check if ""dip for chips"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have a dip for chips?
"Generate an English prompt that check if ""for pouring coffee"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] suitable for pouring coffee?
"Generate an English prompt that check if ""used in catholic churches"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] used in Catholic churches?"
"Generate an English prompt that check if ""listen to body sounds"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] listen to body sounds?
"Generate an English prompt that check if ""automatic"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] automatic?
"Generate an English prompt that check if ""has ridges when whole"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] have ridges when whole?"
"Generate an English prompt that check if ""can be floppy like a beret"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] have the ability to be floppy like a beret?"
"Generate an English prompt that check if ""lives its life"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] live its life to the fullest?
"Generate an English prompt that check if ""major component of pesto"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a major component of pesto?
"Generate an English prompt that check if ""for shading"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] suitable for shading?
"Generate an English prompt that check if ""an adult"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] an adult?
"Generate an English prompt that check if ""can be repellent"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] repellent?
"Generate an English prompt that check if ""use for math"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] suitable for use in math?
"Generate an English prompt that check if ""symbolically given at funerals and grown at easter"" is true for an object. Use [placeholder] to represent the object",Do [placeholder] symbolically given at funerals and grown at Easter?
"Generate an English prompt that check if ""gathering spot"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a gathering spot?
"Generate an English prompt that check if ""come in several varieties"" is true for an object. Use [placeholder] to represent the object","

Do [placeholder] come in several varieties?"
"Generate an English prompt that check if ""has ram memory"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have ram memory?
"Generate an English prompt that check if ""has a burr-like outer husk"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] have a burr-like outer husk?"
"Generate an English prompt that check if ""has a small head"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] have a small head?"
"Generate an English prompt that check if ""includes liberty bell"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] include the Liberty Bell?
"Generate an English prompt that check if ""is in a populous area"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] located in a populous area?"
"Generate an English prompt that check if ""play n band"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] play in a band?
"Generate an English prompt that check if ""can have instant replays"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have the capability to have instant replays?
"Generate an English prompt that check if ""ropes"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] tied up with ropes?
"Generate an English prompt that check if ""may be used on carrots"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] safe to use on carrots?
"Generate an English prompt that check if ""is about half an inch long"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] about half an inch long?"
"Generate an English prompt that check if ""has strong legs-thighs"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have strong legs-thighs?
"Generate an English prompt that check if ""can also be found in freshwater"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] also exist in freshwater?"
"Generate an English prompt that check if ""cut for vases"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] suitable for cutting into vases?
"Generate an English prompt that check if ""uses carbon dioxide"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] use carbon dioxide?"
"Generate an English prompt that check if ""holds liquid tea"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] hold liquid tea?"
"Generate an English prompt that check if ""makes crunching sound when eaten"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] make a crunching sound when eaten?"
"Generate an English prompt that check if ""you can mix candy into it"" is true for an object. Use [placeholder] to represent the object","

Do [placeholder] allow you to mix candy into it?"
"Generate an English prompt that check if ""can be isoceles"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] an isoceles triangle?"
"Generate an English prompt that check if ""may have chin-up bars"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] have chin-up bars?"
"Generate an English prompt that check if ""needs irrigation"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] need irrigation?
"Generate an English prompt that check if ""shells are tan"" is true for an object. Use [placeholder] to represent the object",Is the [placeholder] shell tan?
"Generate an English prompt that check if ""may be trained in circuses"" is true for an object. Use [placeholder] to represent the object",Is it true that [placeholder] may be trained in circuses?
"Generate an English prompt that check if ""ducklings"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a duckling?
"Generate an English prompt that check if ""is a stage in making a baked food"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a stage in making a baked food?
"Generate an English prompt that check if ""holding things with front paws"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] hold things with its front paws?
"Generate an English prompt that check if ""eaten at picnics"" is true for an object. Use [placeholder] to represent the object",Have you ever eaten [placeholder] at a picnic?
"Generate an English prompt that check if ""can eat on the cob"" is true for an object. Use [placeholder] to represent the object",Is it true that [placeholder] can eat on the cob?
"Generate an English prompt that check if ""long tube"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a long tube?
"Generate an English prompt that check if ""sounds soulful and bluesy"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] sound soulful and bluesy?
"Generate an English prompt that check if ""often cooked with ham hocks"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] often cooked with ham hocks?"
"Generate an English prompt that check if ""makes a whistling sound"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] make a whistling sound?
"Generate an English prompt that check if ""can be a throwaway phone or device"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] a throwaway phone or device that can be used and discarded?"
"Generate an English prompt that check if ""they quack"" is true for an object. Use [placeholder] to represent the object",Do [placeholder] quack?
"Generate an English prompt that check if ""lays eggs in other birds nests"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] lay eggs in other birds' nests?
"Generate an English prompt that check if ""two ankles"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have two ankles?
"Generate an English prompt that check if ""bristles may be soft"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] bristles soft?
"Generate an English prompt that check if ""smells sour"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] smell sour?
"Generate an English prompt that check if ""good for defrosting"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] good for defrosting?"
"Generate an English prompt that check if ""burns for only a few minutes"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] burn for only a few minutes?"
"Generate an English prompt that check if ""flat feet"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have flat feet?
"Generate an English prompt that check if ""feels sharp underfoot"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] sharp underfoot?
"Generate an English prompt that check if ""is a partner of chrysler"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a partner of Chrysler?
"Generate an English prompt that check if ""lifts bulk"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] lift bulk?
"Generate an English prompt that check if ""shell is very hard"" is true for an object. Use [placeholder] to represent the object","Is [placeholder] very hard, like a shell?"
"Generate an English prompt that check if ""disengages the transmission"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] disengage the transmission?
"Generate an English prompt that check if ""has ladder"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have a ladder?
"Generate an English prompt that check if ""bucket"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a bucket?
"Generate an English prompt that check if ""fills the stomach"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] fill the stomach?
"Generate an English prompt that check if ""is medium brown on the outside"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] medium brown on the outside?"
"Generate an English prompt that check if ""time outs remaining"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] out of time outs?
"Generate an English prompt that check if ""turning ground"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] turning the ground beneath it?
"Generate an English prompt that check if ""can be made of hemp"" is true for an object. Use [placeholder] to represent the object","

Is it true that [placeholder] can be made of hemp?"
"Generate an English prompt that check if ""ginger family"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a member of the ginger family?
"Generate an English prompt that check if ""central american"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] from Central America?
"Generate an English prompt that check if ""used for household chores"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] used for household chores?
"Generate an English prompt that check if ""one of 2 genders"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] one of the two genders?
"Generate an English prompt that check if ""can push backward"" is true for an object. Use [placeholder] to represent the object",Is it true that [placeholder] can push backward?
"Generate an English prompt that check if ""huge building"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a huge building?
"Generate an English prompt that check if ""indicates safety of air"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] indicate the safety of air?
"Generate an English prompt that check if ""highway"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] located on a highway?
"Generate an English prompt that check if ""made into museums"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] made into museums?
"Generate an English prompt that check if ""feel like student"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] feel like a student?
"Generate an English prompt that check if ""is a tangled mass of stems and leaves"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a tangled mass of stems and leaves?
"Generate an English prompt that check if ""holds items for storage"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] hold items for storage?"
"Generate an English prompt that check if ""has a hive"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have a hive?
"Generate an English prompt that check if ""can make one feel confident if used for self defense"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] really make one feel confident if used for self defense?"
"Generate an English prompt that check if ""varies in weight"" is true for an object. Use [placeholder] to represent the object",Does the weight of [placeholder] vary?
"Generate an English prompt that check if ""you can grate it"" is true for an object. Use [placeholder] to represent the object","

Do you have the tools to grate [placeholder]?"
"Generate an English prompt that check if ""folded on shelf"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] folded on the shelf?
"Generate an English prompt that check if ""provides a small steady flame for hours"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] provide a small steady flame for hours?
"Generate an English prompt that check if ""used to inter a body in a grave"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] used to inter a body in a grave?
"Generate an English prompt that check if ""is hung by a ribbon in doorways"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] hung by a ribbon in doorways?"
"Generate an English prompt that check if ""jungle gyms"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a jungle gym?
"Generate an English prompt that check if ""contents are usually expensive or precious"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] usually expensive or precious?"
"Generate an English prompt that check if ""leaves on the end"" is true for an object. Use [placeholder] to represent the object",Do [placeholder] have leaves on the end?
"Generate an English prompt that check if ""put in zoo"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] suitable to be put in a zoo?
"Generate an English prompt that check if ""young spider hatch from eggs"" is true for an object. Use [placeholder] to represent the object",Is it true that [placeholder] young spiders hatch from eggs?
"Generate an English prompt that check if ""tastes like tap water"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] taste like tap water?
"Generate an English prompt that check if ""can be a club"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have the potential to be a club?
"Generate an English prompt that check if ""is made of cells"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] made of cells?"
"Generate an English prompt that check if ""feel affectionate towards"" is true for an object. Use [placeholder] to represent the object",Do you [placeholder] feel affectionate towards you?
"Generate an English prompt that check if ""can stub cigarette out into one"" is true for an object. Use [placeholder] to represent the object",Is it true that you [placeholder] can stub a cigarette out into one?
"Generate an English prompt that check if ""free in nature"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] free in nature?
"Generate an English prompt that check if ""may have a harness"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] may have a harness?"
"Generate an English prompt that check if ""may have long, four toed feet"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] may have long, four toed feet?"
"Generate an English prompt that check if ""holds dead people"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] hold dead people?"
"Generate an English prompt that check if ""huge range of prices"" is true for an object. Use [placeholder] to represent the object",Do [placeholder] offer a huge range of prices?
"Generate an English prompt that check if ""has a strong flavor"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have a strong flavor?
"Generate an English prompt that check if ""is larger than a hawk"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] larger than a hawk?"
"Generate an English prompt that check if ""is eaten by bears"" is true for an object. Use [placeholder] to represent the object",Do bears eat [placeholder]?
"Generate an English prompt that check if ""control flavors"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] have the ability to control flavors?
"Generate an English prompt that check if ""holds picnic food"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] hold picnic food?
"Generate an English prompt that check if ""cereal ingredient"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a cereal ingredient?
"Generate an English prompt that check if ""box shaped"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] box shaped?
"Generate an English prompt that check if ""noisy if shaken"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] make a noise when shaken?"
"Generate an English prompt that check if ""wide body"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a wide body object?
"Generate an English prompt that check if ""can be used to ward off evil"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] effective in warding off evil?"
"Generate an English prompt that check if ""is made from many materials"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] made from many materials?"
"Generate an English prompt that check if ""petticoats"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] wearing petticoats?
"Generate an English prompt that check if ""smoothing"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] smooth?
"Generate an English prompt that check if ""strong when dried"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] strong when dried?
"Generate an English prompt that check if ""includes great white shark"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] include great white sharks?
"Generate an English prompt that check if ""used for sleeping off ground"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] used for sleeping off the ground?
"Generate an English prompt that check if ""rodent family"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a member of the rodent family?
"Generate an English prompt that check if ""can visit one as tourist"" is true for an object. Use [placeholder] to represent the object",Can I visit [placeholder] as a tourist?
"Generate an English prompt that check if ""may have a gasoline powered engine"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] may have a gasoline powered engine?"
"Generate an English prompt that check if ""is made into rolls"" is true for an object. Use [placeholder] to represent the object","

Do [placeholder] come made into rolls?"
"Generate an English prompt that check if ""can be used as a vitamin supplement"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] an effective vitamin supplement?"
"Generate an English prompt that check if ""engages the transmission"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] engage the transmission?
"Generate an English prompt that check if ""green pods are 3 to 6 inches long"" is true for an object. Use [placeholder] to represent the object",Are [placeholder] green pods 3 to 6 inches long?
"Generate an English prompt that check if ""tastes sweet and citrusy"" is true for an object. Use [placeholder] to represent the object",Does [placeholder] taste sweet and citrusy?
"Generate an English prompt that check if ""usually smells like clean laundry"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] usually smell like clean laundry?"
"Generate an English prompt that check if ""slime inside"" is true for an object. Use [placeholder] to represent the object",Is there slime inside [placeholder]?
"Generate an English prompt that check if ""is larger than a person"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] larger than a person?"
"Generate an English prompt that check if ""darker brown on inside"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] darker brown on the inside?
"Generate an English prompt that check if ""may be female condoms"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a type of female condom?
"Generate an English prompt that check if ""hourglass-shaped body; looks like a violin"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] hourglass-shaped and does it look like a violin?
"Generate an English prompt that check if ""meat and veggies arranges on stick"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] a meat and veggies arranged on a stick?
"Generate an English prompt that check if ""nostalgic"" is true for an object. Use [placeholder] to represent the object",Do you feel [placeholder] is nostalgic?
"Generate an English prompt that check if ""square, often striped"" is true for an object. Use [placeholder] to represent the object","

Is [placeholder] square and often striped?"
"Generate an English prompt that check if ""fuzzy"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] fuzzy?
"Generate an English prompt that check if ""almost always played while seated"" is true for an object. Use [placeholder] to represent the object","

Is it true that [placeholder] is almost always played while seated?"
"Generate an English prompt that check if ""can be made of clay"" is true for an object. Use [placeholder] to represent the object",Is it true that [placeholder] can be made of clay?
"Generate an English prompt that check if ""watch at park"" is true for an object. Use [placeholder] to represent the object",Is [placeholder] watching at the park?
"Generate an English prompt that check if ""is found in gardens"" is true for an object. Use [placeholder] to represent the object",Do [placeholder]s typically grow in gardens?
"Generate an English prompt that check if ""can produce an edible seed"" is true for an object. Use [placeholder] to represent the object","

Does [placeholder] produce an edible seed?"
